timestamp,PersonCount,Temperature,Humidity,Light,Pressure
1520870991,4,21.9,34.5,15.0,989.6
1521984208,1,21.4,30.3,7.0,1006.5
1520993541,10,21.3,31.0,0.0,1004.0
1521893038,1,21.2,26.5,7.0,1004.7
1521640592,8,23.1,28.4,65531.0,1018.1
1522161628,5,22.2,29.6,5.0,1012.5
1520876001,2,21.8,34.1,0.0,989.7
1521638072,7,22.4,28.0,17.0,1018.5
1520922831,11,21.1,32.5,2.0,990.1
1521684482,3,21.4,27.3,0.0,1008.5
1520945301,15,22.3,32.0,18.0,993.9
1522291768,5,21.4,21.7,65531.0,1001.5
1521957598,1,21.2,27.0,4.0,1005.1
1522111198,1,21.4,30.0,1.0,1013.6
1522053688,1,21.3,29.1,26.0,1010.4
1520931291,11,21.3,32.4,2.0,991.5
1521613675,3,21.1,22.5,5.0,1021.9
1520871411,4,21.9,34.6,15.0,989.5
1521974248,1,21.4,29.5,11.0,1006.4
1522185538,5,21.3,26.8,2.0,1012.9
1520920941,12,20.9,32.7,1.0,989.8
1521673682,3,21.5,27.5,0.0,1012.8
1520978631,17,21.3,30.9,0.0,1001.2
1521646142,4,22.4,29.4,18.0,1017.0
1521944128,1,21.2,26.8,2.0,1004.9
1521567595,6,22.2,22.5,0.0,1020.4
1522150678,3,22.4,29.8,21.0,1013.1
1522105918,1,21.4,29.9,1.0,1013.6
1520546154,2,21.4,29.3,65531.0,995.7
1521597475,6,21.3,23.4,0.0,1022.1
1520970561,17,21.3,31.1,0.0,999.4
1520917371,9,21.0,32.7,0.0,989.3
1521555475,10,22.7,23.5,20.0,1018.0
1521961168,1,21.2,26.9,6.0,1005.5
1522308388,5,21.1,23.2,6.0,1001.0
1522064398,1,22.0,29.2,29.0,1011.3
1521679952,3,21.5,27.4,0.0,1010.2
1520932461,11,21.3,32.3,3.0,991.7
1520873841,1,22.0,34.5,1.0,989.7
1520517564,4,22.5,28.6,6.0,996.8
1521768092,1,21.5,27.0,1.0,1006.8
1521664442,3,21.6,27.6,0.0,1014.8
1522170508,5,21.6,28.6,2.0,1012.5
1521574285,5,21.7,22.7,1.0,1021.5
1522305478,5,21.0,22.3,4.0,1001.1
1522187908,5,21.3,26.9,1.0,1013.1
1521826498,1,22.0,24.3,2.0,1004.8
1522115098,1,21.3,30.1,1.0,1013.6
1520876571,2,22.4,33.1,65531.0,989.8
1521990268,1,21.4,30.8,4.0,1006.3
1521617365,3,21.4,22.4,22.0,1021.6
1520908701,7,21.3,33.2,0.0,988.8
1522291498,5,20.9,22.6,1.0,1001.8
1522244878,5,22.5,21.8,20.0,1009.8
1521006561,15,20.9,29.6,1.0,1006.9
1522272598,5,21.1,21.5,2.0,1005.0
1522060018,1,21.9,28.9,29.0,1011.0
1521940708,1,21.2,26.8,1.0,1004.7
1520876391,2,21.8,34.1,0.0,989.8
1520971851,17,21.3,31.1,1.0,999.6
1521973888,1,21.4,29.5,11.0,1006.4
1521021201,14,22.2,30.3,17.0,1010.2
1521004911,12,21.0,29.8,0.0,1007.3
1522212358,5,20.5,23.6,3.0,1011.7
1520912151,7,21.3,33.1,0.0,989.8
1521884878,1,21.3,26.1,9.0,1004.6
1522228078,5,22.5,22.5,26.0,1011.6
1522168108,5,21.8,28.9,3.0,1012.4
1520854581,4,22.3,34.5,17.0,991.0
1521712712,2,22.3,28.3,23.0,1005.0
1520871381,4,21.9,34.5,15.0,989.6
1520865291,4,22.1,34.7,17.0,989.7
1521558385,6,22.7,23.0,19.0,1018.4
1521838528,1,21.4,24.1,2.0,1004.5
1522173928,5,21.4,28.1,2.0,1013.0
1521587275,7,21.4,23.3,0.0,1022.5
1522134388,1,21.4,29.0,17.0,1013.7
1522121758,1,20.8,29.4,2.0,1013.4
1522119808,1,20.8,29.4,1.0,1013.2
1521680672,3,21.5,27.4,0.0,1010.1
1521834988,1,21.6,24.1,2.0,1004.9
1521954808,1,21.2,26.9,3.0,1005.0
1521839998,1,21.4,24.1,2.0,1004.5
1522151338,3,22.4,29.8,21.0,1013.1
1521020721,15,22.2,30.3,16.0,1010.1
1522268758,5,21.2,21.2,2.0,1005.8
1521656102,3,21.8,28.3,0.0,1016.3
1521643832,8,22.5,29.8,18.0,1017.5
1521831448,1,21.8,24.1,2.0,1005.0
1521856018,1,21.4,24.0,1.0,1003.7
1520845311,13,21.3,33.9,22.0,991.2
1521927688,1,21.2,26.7,2.0,1005.1
1521556285,10,22.8,23.8,19.0,1018.1
1522251958,5,21.8,20.5,6.0,1008.4
1520896581,7,21.5,33.3,0.0,989.0
1520852601,14,22.2,34.5,17.0,991.1
1521823708,1,22.0,24.5,3.0,1004.8
1521027021,15,22.6,29.5,16.0,1010.9
1521908488,1,21.2,26.9,3.0,1004.6
1522122838,1,20.9,29.4,2.0,1013.6
1520957181,14,21.9,31.2,1.0,996.5
1522122298,1,20.8,29.4,2.0,1013.5
1521922828,1,21.2,26.7,2.0,1005.0
1521938488,1,21.2,26.7,1.0,1004.8
1521996508,1,21.3,31.5,3.0,1006.3
1521669722,4,21.6,27.5,0.0,1013.8
1520913771,7,21.0,32.7,0.0,988.9
1521961978,1,21.2,27.0,17.0,1005.5
1520537754,0,21.7,28.5,0.0,996.9
1520517384,4,22.4,28.5,6.0,996.9
1521935578,1,21.2,26.7,1.0,1004.6
1522193218,5,21.3,27.4,65531.0,1012.9
1522028758,1,21.3,30.5,2.0,1007.5
1521601465,6,21.2,23.5,0.0,1022.2
1521853648,1,21.4,24.0,2.0,1004.0
1521850738,1,21.4,24.0,1.0,1004.0
1521657302,3,21.8,27.9,0.0,1016.2
1522147408,4,22.2,29.9,23.0,1013.2
1521728192,0,22.3,27.5,17.0,1006.1
1521735272,1,22.1,26.6,17.0,1006.0
1521706682,2,21.7,29.0,18.0,1004.5
1520995731,10,21.4,31.0,0.0,1004.4
1522033918,1,21.1,31.5,1.0,1007.9
1522034728,1,21.1,31.6,2.0,1008.1
1520972091,17,21.4,30.9,0.0,999.7
1522151038,3,22.4,29.8,22.0,1013.0
1522218568,5,21.2,22.7,73.0,1011.6
1522248988,5,22.1,20.8,65531.0,1009.2
1522294888,5,20.6,22.3,2.0,1001.0
1521736052,1,22.1,26.7,17.0,1006.1
1522297078,5,21.1,21.5,65531.0,1001.2
1521721802,4,22.4,27.7,17.0,1005.7
1522149508,3,22.3,29.7,21.0,1013.2
1521732872,1,22.3,26.7,17.0,1006.2
1521739652,1,22.2,26.3,16.0,1006.6
1520976111,17,21.3,31.0,1.0,1000.5
1520847921,13,21.7,34.2,17.0,991.2
1522250638,5,22.0,20.6,5.0,1008.8
1522136728,1,21.5,29.3,17.0,1013.5
1522005748,1,21.3,31.4,2.0,1006.9
1522063018,1,22.1,29.2,27.0,1011.3
1521643082,8,22.5,29.5,18.0,1017.8
1521613945,3,21.1,22.5,4.0,1021.8
1520971701,17,21.3,31.1,1.0,999.6
1522033588,1,21.1,31.3,1.0,1008.1
1522242088,5,22.6,21.8,24.0,1010.4
1521663452,3,21.7,27.6,0.0,1014.9
1521735092,1,22.1,26.7,17.0,1006.0
1521731492,1,22.3,27.2,19.0,1005.6
1521021531,14,22.3,30.3,16.0,1010.3
1521925528,1,21.2,26.6,2.0,1005.0
1522263148,5,21.3,20.5,2.0,1006.3
1521020661,15,22.2,30.3,17.0,1010.0
1522251208,5,21.9,20.6,6.0,1008.6
1520527554,0,23.1,28.3,65531.0,996.5
1522054708,1,21.4,29.2,27.0,1010.5
1520992281,10,21.3,31.0,0.0,1003.9
1520548884,2,21.3,29.2,0.0,995.1
1521931348,1,21.2,26.7,2.0,1004.9
1521582445,5,21.4,23.3,1.0,1022.2
1521698822,2,21.2,27.6,1.0,1005.1
1521652652,3,22.1,28.3,1.0,1016.6
1522146838,4,22.2,30.4,22.0,1013.2
1522244368,5,22.5,21.8,21.0,1009.8
1521920788,1,21.2,26.7,2.0,1005.4
1521112525,3,22.3,23.1,21.0,1014.5
1520967141,17,21.4,31.0,1.0,998.8
1522064248,1,22.1,29.2,29.0,1011.4
1522004368,1,21.4,31.5,2.0,1006.8
1521904198,1,21.2,26.8,5.0,1004.6
1522165348,5,21.9,29.3,3.0,1012.2
1522041088,1,21.1,31.7,3.0,1008.7
1521849208,1,21.4,24.0,1.0,1004.1
1520890521,2,21.5,33.5,0.0,989.2
1520540544,2,21.5,28.8,0.0,996.4
1521832408,1,21.7,24.1,2.0,1005.1
1521024771,16,22.6,29.7,16.0,1010.6
1521834358,1,21.6,24.1,2.0,1005.0
1521634622,8,22.8,27.7,20.0,1019.1
1522160578,5,22.4,29.8,18.0,1012.6
1522168858,5,21.7,28.9,2.0,1012.4
1521930628,1,21.2,26.7,2.0,1005.0
1522222798,5,21.9,22.6,44.0,1011.3
1522252198,5,21.8,20.5,6.0,1008.3
1522213888,5,20.7,23.5,4.0,1012.0
1521616885,3,21.4,22.4,21.0,1021.6
1521865738,1,20.9,25.3,1.0,1003.3
1521595075,7,21.3,23.4,0.0,1022.4
1521920578,1,21.2,26.6,2.0,1005.3
1520947401,16,22.4,32.2,18.0,994.2
1522129588,1,21.2,29.3,3.0,1013.7
1522258558,5,21.4,20.1,2.0,1006.8
1521562855,7,22.5,22.4,4.0,1019.3
1522136008,1,21.4,29.0,17.0,1013.6
1522134208,1,21.4,29.1,16.0,1013.7
1520875221,1,21.8,34.2,0.0,989.7
1522251118,5,21.9,20.6,7.0,1008.6
1520959701,14,21.8,30.9,1.0,997.1
1521894388,1,21.2,26.6,6.0,1004.8
1520860011,4,22.2,34.2,18.0,990.5
1521895408,1,21.2,26.6,6.0,1004.6
1521762692,1,21.5,27.0,2.0,1006.8
1522247788,5,22.2,21.0,22.0,1009.4
1521861418,1,21.3,24.3,2.0,1003.6
1522137808,1,21.7,29.7,17.0,1013.6
1522272898,5,21.1,21.5,2.0,1005.0
1521620125,3,21.7,22.0,20.0,1021.2
1520892321,2,21.5,33.4,1.0,989.0
1521990088,1,21.4,30.8,5.0,1006.3
1522142218,1,22.0,29.7,9.0,1013.7
1522061218,1,22.0,28.8,14.0,1011.0
1522047598,1,21.4,30.6,3.0,1009.8
1521848218,1,21.3,24.0,2.0,1004.1
1521854608,1,21.4,24.0,2.0,1004.0
1521862618,1,21.3,24.3,1.0,1004.6
1521607105,3,21.0,23.4,0.0,1022.0
1521746102,1,22.0,26.9,2.0,1007.0
1520540754,2,21.5,28.9,0.0,996.4
1521747242,1,22.0,26.9,2.0,1007.1
1522257628,5,21.4,20.3,2.0,1007.3
1520933721,10,21.3,33.2,18.0,992.0
1521749792,1,21.8,27.0,2.0,1007.0
1521828238,1,21.9,24.2,2.0,1004.9
1521009651,14,21.1,29.5,16.0,1007.8
1522131808,1,21.2,29.1,16.0,1013.8
1522103128,1,21.5,29.9,1.0,1013.6
1521932368,1,21.2,26.7,65531.0,1004.9
1520973501,17,21.4,31.0,0.0,1000.1
1521629695,5,22.1,24.4,27.0,1019.4
1521713942,2,22.2,28.1,25.0,1004.9
1520557884,1,21.2,29.1,0.0,993.3
1522123258,1,21.0,29.2,2.0,1013.6
1522150588,3,22.4,29.8,21.0,1013.3
1522008568,1,21.4,31.2,2.0,1006.8
1521596815,6,21.3,23.4,0.0,1022.2
1522198708,5,21.0,27.4,1.0,1012.6
1521948268,1,21.2,26.8,1.0,1004.9
1521608575,3,21.1,23.3,0.0,1021.9
1521835498,1,21.5,24.5,65531.0,1004.8
1520847411,13,21.6,34.2,18.0,991.2
1521595285,7,21.3,23.4,0.0,1022.3
1520975751,17,21.4,31.0,1.0,1000.5
1520960271,14,21.7,30.9,1.0,997.2
1522141198,1,21.9,29.7,10.0,1013.6
1522234078,5,22.7,22.4,26.0,1010.9
1520996541,10,21.4,30.9,0.0,1004.5
1521576565,5,21.6,22.9,0.0,1021.9
1522281988,5,21.1,22.2,1.0,1002.8
1521003051,12,20.9,30.1,0.0,1005.9
1521841918,1,21.4,24.1,2.0,1004.7
1522283218,5,21.1,22.3,1.0,1002.6
1521960988,1,21.2,27.0,5.0,1005.5
1520962131,14,21.6,30.8,0.0,997.7
1520539794,2,21.6,28.8,0.0,996.7
1521825028,1,21.9,24.4,2.0,1004.7
1522206118,5,20.6,25.7,1.0,1012.3
1522292458,5,20.6,22.3,1.0,1001.2
1520978361,17,21.3,30.9,0.0,1001.1
1521884908,1,21.3,26.1,9.0,1004.6
1521981778,1,21.4,30.3,9.0,1006.6
1522000288,1,21.3,31.8,2.0,1006.6
1520903451,7,21.4,33.3,0.0,988.9
1521683222,3,21.5,27.3,0.0,1009.0
1522037338,1,21.2,31.7,2.0,1009.1
1521870898,1,21.1,25.5,3.0,1003.8
1521878368,1,21.4,25.6,4.0,1004.3
1521582805,5,21.5,23.2,0.0,1022.3
1521573715,5,21.8,22.5,1.0,1021.4
1521001461,12,20.7,30.4,0.0,1005.4
1520845131,13,21.3,33.9,21.0,991.2
1520917551,9,21.0,32.7,0.0,989.9
1521974278,1,21.4,29.5,11.0,1006.4
1520874231,1,21.9,34.4,1.0,989.8
1520891001,2,21.4,33.5,1.0,989.2
1521605965,3,20.9,23.3,0.0,1022.1
1521606835,3,21.0,23.3,0.0,1022.0
1521723062,4,22.4,27.6,17.0,1005.8
1522177258,5,21.3,27.3,2.0,1013.2
1520916921,9,21.0,32.6,0.0,989.2
1520927571,11,21.2,32.3,2.0,991.0
1521693482,2,20.9,27.7,0.0,1005.8
1521672422,4,21.6,27.5,0.0,1013.2
1520544624,2,21.4,29.2,0.0,995.8
1521910948,1,21.2,26.9,2.0,1004.7
1521944008,1,21.2,26.8,2.0,1004.9
1520540304,2,21.6,28.8,0.0,996.6
1521572125,5,21.8,22.6,0.0,1021.1
1521868108,1,21.0,25.3,2.0,1004.8
1521557755,6,22.7,23.3,19.0,1018.3
1520954481,14,21.9,31.6,2.0,995.9
1522054468,1,21.3,29.2,24.0,1010.5
1522218538,5,21.2,22.7,73.0,1011.6
1521842038,1,21.3,24.1,2.0,1004.6
1521555145,10,22.6,23.4,20.0,1018.1
1521698462,2,21.2,27.6,1.0,1005.1
1521690272,3,21.2,27.2,0.0,1007.0
1521023631,16,22.4,30.0,17.0,1010.4
1521718022,1,22.2,27.4,20.0,1005.3
1521972508,1,21.4,29.3,11.0,1006.4
1522202938,5,21.0,27.5,1.0,1012.2
1520875131,1,21.8,34.2,0.0,989.8
1521677822,3,21.5,27.4,0.0,1011.0
1520946621,16,22.4,32.1,17.0,994.2
1520920551,12,20.9,32.7,1.0,989.7
1521895738,1,21.2,26.6,6.0,1004.6
1522265668,5,21.2,20.8,2.0,1006.2
1522036558,1,21.2,31.7,2.0,1008.4
1522228378,5,22.6,22.7,24.0,1011.4
1522105618,1,21.4,29.9,1.0,1013.7
1520984961,10,21.3,30.8,0.0,1002.3
1521821338,1,22.0,24.5,3.0,1004.8
1521842818,1,21.3,24.1,2.0,1004.5
1522215178,5,20.7,23.4,9.0,1012.0
1522024558,1,21.3,30.6,1.0,1007.2
1521932788,1,21.2,26.7,1.0,1004.8
1520922771,11,21.1,32.5,1.0,990.0
1521976078,1,21.4,29.8,14.0,1006.5
1520851161,14,22.0,34.5,18.0,991.2
1521606385,3,21.0,23.4,0.0,1022.0
1522226998,5,22.4,21.9,24.0,1011.7
1520990601,10,21.3,31.0,0.0,1003.6
1521031431,7,22.5,31.1,16.0,1011.3
1522257748,5,21.4,20.2,2.0,1007.2
1522094278,1,21.7,30.0,2.0,1013.4
1521005631,15,20.8,29.7,1.0,1006.5
1522213498,5,20.6,23.5,3.0,1011.7
1520873511,1,22.0,34.5,1.0,989.7
1520549004,2,21.3,29.2,0.0,995.1
1522107178,1,21.4,29.9,1.0,1013.5
1522117738,1,21.3,30.0,2.0,1013.4
1521650792,3,22.2,28.6,2.0,1016.7
1520868831,2,22.0,34.6,15.0,989.2
1521558625,6,23.2,22.8,65531.0,1018.4
1522165648,5,21.9,29.3,3.0,1012.2
1522126588,1,21.0,29.3,2.0,1013.5
1521018171,17,22.0,29.8,65531.0,1009.6
1521738002,1,22.2,26.5,16.0,1006.5
1520537214,0,21.7,28.4,0.0,997.0
1520530434,0,22.2,28.5,14.0,996.9
1521719912,5,22.2,27.8,19.0,1005.5
1521929488,1,21.2,26.7,2.0,1004.9
1520851881,14,22.1,34.8,65531.0,991.0
1522005298,1,21.3,31.5,2.0,1006.9
1521615205,4,21.2,22.5,19.0,1021.7
1522005208,1,21.3,31.5,2.0,1006.9
1520889621,2,21.5,33.5,0.0,989.1
1521652592,3,22.1,28.3,1.0,1016.6
1521566035,6,22.3,22.4,2.0,1020.0
1521681542,3,21.4,27.4,0.0,1009.9
1521019011,18,22.1,30.2,16.0,1009.7
1521695342,2,21.0,27.7,1.0,1005.6
1522047568,1,21.4,30.6,3.0,1009.8
1521685382,3,21.4,27.4,0.0,1008.1
1522278658,5,21.0,22.0,1.0,1003.8
1521829648,1,21.8,24.1,2.0,1004.9
1522266358,5,21.2,20.9,2.0,1006.2
1522020478,1,21.3,30.7,2.0,1007.1
1521974578,1,21.4,29.6,11.0,1006.5
1522102828,1,21.5,29.9,1.0,1013.7
1522110448,1,21.4,30.0,1.0,1013.7
1522099708,1,21.6,30.1,65531.0,1013.5
1520849571,13,21.8,34.2,19.0,991.2
1520979981,17,21.3,30.8,0.0,1001.7
1522069738,1,22.4,29.7,22.0,1011.6
1521950188,1,21.2,26.9,2.0,1004.7
1521739532,1,22.2,26.3,16.0,1006.6
1520544354,2,21.4,29.2,0.0,995.9
1522113508,1,21.3,30.0,1.0,1013.6
1520963181,14,21.6,30.9,0.0,998.0
1522150348,3,22.4,29.7,20.0,1013.2
1522225348,5,22.2,22.1,23.0,1011.7
1521997948,1,21.3,31.5,2.0,1006.4
1522094818,1,21.6,30.0,2.0,1013.4
1521608215,3,21.1,23.4,0.0,1021.9
1522141048,1,21.9,29.6,8.0,1013.6
1520930511,11,21.3,32.3,3.0,991.4
1520918931,9,21.1,32.4,0.0,989.8
1521640472,8,22.5,28.9,21.0,1018.1
1520933361,10,21.3,33.1,18.0,992.0
1521661742,3,21.7,27.6,0.0,1015.1
1521604495,4,21.0,23.3,0.0,1022.2
1522273378,5,21.1,21.6,2.0,1005.0
1521833938,1,21.6,24.1,2.0,1005.0
1520944371,15,22.3,32.1,18.0,993.8
1521628345,5,22.1,24.0,25.0,1019.8
1522155628,3,22.5,30.0,18.0,1012.8
1522259488,5,21.3,20.2,3.0,1006.9
1520851401,14,22.0,34.6,18.0,991.2
1520932311,11,21.3,32.3,3.0,991.7
1522059778,1,21.9,28.9,31.0,1010.9
1520973171,17,21.4,31.4,65531.0,1000.0
1520895381,7,21.4,33.4,0.0,989.0
1520931531,11,21.9,31.3,65531.0,991.7
1522132198,1,21.3,29.1,16.0,1013.7
1520524194,3,22.5,29.0,15.0,996.7
1522041208,1,21.1,31.6,3.0,1008.7
1522281118,5,21.1,22.2,1.0,1002.9
1521010011,14,21.1,29.3,16.0,1007.9
1520926251,11,21.2,32.2,1.0,990.7
1522200718,5,21.0,27.4,1.0,1012.4
1522256278,5,21.5,20.2,4.0,1007.4
1521675032,3,21.5,27.5,0.0,1012.2
1521714632,2,22.2,27.9,23.0,1004.9
1521590935,7,21.4,23.3,0.0,1022.4
1521614455,4,21.1,22.4,18.0,1021.8
1522097788,1,21.6,30.0,2.0,1013.4
1520557194,1,21.3,29.1,0.0,993.6
1521741542,1,22.2,26.3,15.0,1006.8
1520969601,17,21.3,31.0,1.0,999.3
1521757652,1,21.5,26.9,2.0,1007.0
1521935398,1,21.2,26.7,1.0,1004.6
1522121158,1,20.8,29.4,2.0,1013.5
1521891898,1,21.2,26.4,8.0,1004.8
1522154368,3,22.5,29.8,19.0,1013.0
1521666632,3,21.7,27.5,0.0,1014.5
1522114918,1,21.3,30.0,1.0,1013.6
1522141828,1,22.0,29.7,9.0,1013.6
1521840358,1,21.4,24.1,2.0,1004.5
1522205968,5,20.6,25.8,2.0,1012.3
1522196068,5,21.1,27.3,1.0,1013.0
1521908188,1,21.2,26.9,4.0,1004.6
1521972328,1,21.4,29.2,11.0,1006.4
1520632762,1,21.3,24.4,1.0,1005.4
1521973978,1,21.4,29.6,65531.0,1006.5
1522099168,1,21.6,29.9,1.0,1013.6
1522210108,5,20.7,24.4,2.0,1012.7
1522065298,1,22.0,29.2,30.0,1011.3
1522247518,5,22.3,21.0,24.0,1009.3
1522145008,4,22.1,30.2,8.0,1013.5
1522306438,5,21.0,22.4,5.0,1001.1
1521702332,3,21.4,27.6,16.0,1004.5
1522157848,5,22.7,30.7,17.0,1012.8
1521573205,5,21.8,22.7,0.0,1021.3
1520944521,15,22.3,32.3,65531.0,993.7
1521754502,1,21.6,27.0,2.0,1007.6
1522140958,1,21.9,29.6,8.0,1013.7
1520905341,7,21.3,33.3,0.0,988.8
1521944908,1,21.2,26.8,2.0,1004.7
1521759812,1,21.5,26.9,1.0,1006.8
1522263598,5,21.2,20.5,2.0,1006.4
1522079698,1,22.3,29.9,16.0,1012.1
1520999661,10,21.1,30.6,0.0,1005.4
1521029211,6,22.5,31.1,15.0,1011.1
1522246498,5,22.4,21.6,23.0,1009.6
1522124188,1,20.9,29.3,2.0,1014.1
1522302268,5,20.9,22.2,3.0,1000.8
1520943291,14,22.3,32.3,19.0,993.7
1520926401,11,21.2,32.2,1.0,990.8
1521870838,1,21.1,25.5,3.0,1003.8
1521991228,1,21.4,30.9,4.0,1006.4
1522064158,1,22.1,29.1,29.0,1011.4
1520517414,4,22.5,28.6,6.0,996.8
1522203928,5,20.9,27.5,1.0,1012.2
1522019638,1,21.4,30.7,2.0,1007.1
1521946708,1,21.2,26.8,2.0,1004.8
1521761132,1,21.5,27.0,2.0,1006.8
1520553054,1,21.3,29.1,0.0,994.2
1521822118,1,22.0,24.5,3.0,1004.8
1520897871,7,21.4,33.4,0.0,989.0
1521746672,1,22.0,26.9,2.0,1007.0
1522260208,5,21.3,20.2,2.0,1006.7
1521936268,1,21.2,26.7,2.0,1004.7
1522250098,5,22.0,20.6,7.0,1008.8
1522095388,1,21.6,30.0,2.0,1013.4
1522299538,5,20.8,22.2,2.0,1000.9
1520848221,13,21.7,34.2,18.0,991.1
1521979198,1,21.4,30.0,13.0,1006.6
1522299718,5,20.8,22.2,2.0,1000.9
1521555805,10,22.7,23.7,20.0,1018.0
1522038118,1,21.2,31.9,2.0,1009.1
1520862951,3,22.2,34.3,17.0,989.7
1520885811,2,21.4,33.7,0.0,989.3
1521766622,1,21.5,27.0,1.0,1006.7
1521753362,1,21.6,27.0,2.0,1007.6
1521744722,1,22.1,26.9,2.0,1007.1
1520544204,2,21.4,29.2,0.0,996.0
1520535624,0,21.9,28.2,0.0,996.9
1521984868,1,21.4,30.4,7.0,1006.6
1521872968,1,21.2,25.5,3.0,1004.0
1521663092,3,21.7,27.6,0.0,1014.9
1520949321,15,22.3,32.0,65531.0,994.6
1521699032,2,21.2,27.5,1.0,1005.1
1521978148,1,21.4,30.0,13.0,1006.5
1520872311,4,22.0,34.7,15.0,989.7
1522280908,5,21.1,22.1,1.0,1003.0
1521020241,15,22.2,30.3,17.0,1010.0
1521762362,1,21.5,27.0,2.0,1006.8
1521628735,5,22.1,24.1,24.0,1019.7
1522130308,1,21.2,29.2,3.0,1013.7
1522289548,5,21.0,22.7,1.0,1001.5
1521890938,1,21.2,26.3,8.0,1004.8
1520875341,1,21.8,34.2,0.0,989.7
1521918688,1,21.2,26.7,2.0,1005.2
1521996898,1,21.3,31.6,3.0,1006.3
1521940198,1,21.2,26.8,2.0,1004.7
1521596515,6,21.3,23.4,0.0,1022.2
1521584065,5,21.4,23.3,0.0,1022.3
1521922318,1,21.2,26.6,2.0,1005.2
1521715742,3,22.3,27.8,20.0,1005.3
1521920278,1,21.2,26.7,2.0,1005.4
1520532294,0,22.1,28.1,14.0,997.0
1521894358,1,21.2,26.6,6.0,1004.7
1521563695,6,22.4,22.4,3.0,1019.4
1521962698,1,21.2,27.0,9.0,1005.6
1522227148,5,22.4,21.9,24.0,1011.5
1522189168,5,21.3,27.0,1.0,1013.0
1520972391,17,21.4,31.0,0.0,999.8
1521756632,1,21.5,26.9,2.0,1007.4
1520529864,0,22.3,28.5,14.0,996.9
1522091998,1,21.7,30.0,2.0,1013.3
1521826768,1,22.0,24.3,2.0,1004.8
1522073488,1,22.3,29.3,7.0,1011.8
1520913081,7,21.1,32.7,0.0,989.3
1520549904,2,21.3,29.2,0.0,994.7
1521829558,1,21.8,24.2,2.0,1004.8
1521705992,2,21.6,28.8,19.0,1004.4
1522192408,5,21.2,27.1,1.0,1013.1
1522064848,1,22.1,29.1,30.0,1011.3
1520975181,17,21.4,31.0,1.0,1000.7
1521670562,4,21.6,27.5,0.0,1013.7
1520556834,1,21.3,29.0,0.0,993.6
1521704732,6,21.4,27.8,4.0,1004.4
1522253668,5,21.7,20.3,7.0,1008.0
1521730262,4,22.4,27.7,19.0,1005.7
1521638732,8,22.4,28.2,18.0,1018.4
1521738662,1,22.2,26.4,16.0,1006.3
1521008511,15,21.1,29.4,2.0,1007.5
1522115938,1,21.3,30.0,1.0,1013.5
1522155778,3,22.5,29.9,17.0,1012.8
1521008961,14,21.1,29.4,16.0,1007.6
1522082188,1,22.2,29.4,3.0,1012.3
1522015858,1,21.4,30.8,1.0,1007.3
1522096348,1,21.6,30.0,2.0,1013.5
1521679142,3,21.5,27.4,0.0,1010.5
1521568015,6,22.2,22.5,0.0,1020.4
1522135288,1,21.4,29.0,5.0,1013.6
1521642182,8,22.5,29.5,17.0,1018.0
1520910411,7,21.3,33.0,0.0,988.9
1522195948,5,21.1,27.3,2.0,1013.0
1521011931,14,21.3,29.1,17.0,1008.3
1521011211,14,21.3,29.2,16.0,1008.2
1521614395,4,21.1,22.4,4.0,1021.7
1522140808,1,21.9,29.6,7.0,1013.6
1520892501,2,21.5,33.5,1.0,989.1
1522012648,1,21.4,31.0,2.0,1007.0
1521663242,3,21.7,27.6,0.0,1014.9
1520941131,14,22.1,32.6,19.0,993.4
1521833758,1,21.6,24.1,2.0,1004.9
1521654182,3,22.0,28.2,0.0,1016.4
1520893581,7,21.4,33.5,0.0,989.1
1521819778,1,22.0,24.5,3.0,1004.8
1520969361,17,21.3,31.0,1.0,999.3
1521842488,1,21.3,24.2,2.0,1004.5
1520990961,10,21.3,31.0,0.0,1003.6
1520883381,2,21.4,33.8,0.0,989.6
1522157038,3,22.6,30.9,17.0,1012.8
1522114198,1,21.3,29.9,1.0,1013.6
1520843661,9,21.1,32.8,7.0,991.2
1521993178,1,21.4,31.1,4.0,1006.2
1522011508,1,21.4,31.0,2.0,1006.8
1520916531,9,21.0,32.7,0.0,989.2
1522046608,1,21.4,30.7,4.0,1009.5
1521576025,5,21.6,22.9,0.0,1021.8
1522051018,1,21.3,29.8,10.0,1010.0
1522111828,1,21.4,29.8,1.0,1013.7
1522109638,1,21.4,30.0,1.0,1013.6
1521828268,1,21.9,24.2,2.0,1004.8
1522101148,1,21.5,29.9,2.0,1013.7
1521736022,1,22.1,26.7,17.0,1006.0
1522032388,1,21.1,30.8,2.0,1008.0
1521601255,6,21.2,23.4,0.0,1022.1
1521644012,8,22.6,29.9,19.0,1017.4
1521890728,1,21.2,26.3,9.0,1004.7
1522234318,5,22.7,22.4,25.0,1010.9
1521718922,3,22.2,27.4,19.0,1005.3
1522206988,5,20.6,25.3,1.0,1012.2
1520978481,17,21.3,30.9,0.0,1001.4
1521590215,7,21.4,23.3,0.0,1022.4
1521583765,5,21.4,23.3,0.0,1022.3
1522074088,1,22.3,29.4,6.0,1012.0
1521850648,1,21.4,24.0,1.0,1004.1
1521741662,1,22.2,26.3,16.0,1006.7
1520538354,0,21.6,28.6,0.0,996.9
1521686522,3,21.4,27.4,0.0,1007.7
1521612115,3,20.9,22.7,4.0,1021.7
1521869398,1,20.9,25.6,2.0,1003.6
